1,33E-01	3,22E-01
1,67E-01	6,84E-01
2,00E-01	1,21E+00
2,34E-01	2,29E+00
2,67E-01	2,98E+00
3,00E-01	3,90E+00
3,34E-01	5,02E+00
3,67E-01	6,14E+00
4,00E-01	7,06E+00
4,34E-01	8,54E+00
4,67E-01	9,62E+00
5,01E-01	1,09E+01
5,34E-01	1,18E+01
5,67E-01	1,30E+01
6,01E-01	1,42E+01
6,34E-01	1,51E+01
6,67E-01	1,63E+01
7,01E-01	1,72E+01
7,34E-01	1,81E+01
7,67E-01	1,86E+01
8,01E-01	1,91E+01
8,34E-01	1,93E+01
8,68E-01	1,90E+01
9,01E-01	1,86E+01
9,34E-01	1,81E+01
9,68E-01	1,78E+01
1,00E+00	1,71E+01
1,03E+00	1,67E+01
1,07E+00	1,59E+01
1,10E+00	1,49E+01
1,13E+00	1,38E+01
1,17E+00	1,29E+01
1,20E+00	1,17E+01
1,23E+00	1,05E+01
1,27E+00	9,46E+00
1,30E+00	8,37E+00
1,33E+00	7,09E+00
1,37E+00	5,91E+00
1,40E+00	5,42E+00
1,43E+00	4,56E+00
1,47E+00	3,38E+00
1,50E+00	2,36E+00
1,53E+00	1,67E+00
1,57E+00	8,81E-01
1,60E+00	6,18E-01
1,63E+00	5,52E-01
1,67E+00	5,52E-01
1,70E+00	7,50E-01
1,74E+00	1,14E+00
1,77E+00	1,37E+00
1,80E+00	2,33E+00
1,84E+00	3,21E+00
1,87E+00	4,00E+00
1,90E+00	4,43E+00
1,94E+00	5,55E+00
1,97E+00	6,63E+00
2,00E+00	7,98E+00
2,04E+00	8,96E+00
2,07E+00	1,01E+01
2,10E+00	1,12E+01
2,14E+00	1,24E+01
2,17E+00	1,35E+01
2,20E+00	1,45E+01
2,24E+00	1,55E+01
2,27E+00	1,65E+01
2,30E+00	1,72E+01
2,34E+00	1,78E+01
2,37E+00	1,82E+01
2,40E+00	1,86E+01
2,44E+00	1,86E+01
2,47E+00	1,84E+01
2,50E+00	1,79E+01
2,54E+00	1,76E+01
2,57E+00	1,73E+01
2,60E+00	1,69E+01
2,64E+00	1,60E+01
2,67E+00	1,52E+01
2,70E+00	1,42E+01
2,74E+00	1,31E+01
2,77E+00	1,22E+01
2,80E+00	1,09E+01
2,84E+00	9,88E+00
2,87E+00	8,70E+00
2,90E+00	7,48E+00
2,94E+00	6,70E+00
2,97E+00	5,55E+00
3,00E+00	4,50E+00
3,04E+00	3,58E+00
3,07E+00	2,26E+00
3,10E+00	1,37E+00
3,14E+00	7,50E-01
3,17E+00	5,85E-01
3,20E+00	4,87E-01
3,24E+00	3,88E-01
3,27E+00	2,57E-01
3,30E+00	3,75E-01
3,34E+00	8,44E-01
3,37E+00	1,48E+00
3,40E+00	2,11E+00
3,44E+00	2,80E+00
3,47E+00	3,63E+00
3,50E+00	4,84E+00
3,54E+00	5,76E+00
3,57E+00	6,80E+00
3,60E+00	8,10E+00
3,64E+00	9,15E+00
3,67E+00	1,08E+01
3,70E+00	1,17E+01
3,74E+00	1,32E+01
3,77E+00	1,43E+01
3,80E+00	1,52E+01
3,84E+00	1,61E+01
3,87E+00	1,70E+01
3,90E+00	1,75E+01
3,94E+00	1,80E+01
3,97E+00	1,86E+01
4,00E+00	1,89E+01
4,04E+00	1,91E+01
4,07E+00	1,89E+01
4,10E+00	1,85E+01
4,14E+00	1,82E+01
4,17E+00	1,76E+01
4,20E+00	1,72E+01
4,24E+00	1,62E+01
4,27E+00	1,55E+01
4,30E+00	1,43E+01
4,34E+00	1,36E+01
4,37E+00	1,22E+01
4,40E+00	1,13E+01
4,44E+00	9,95E+00
4,47E+00	8,74E+00
4,50E+00	8,07E+00
4,54E+00	6,31E+00
4,57E+00	5,20E+00
4,60E+00	4,27E+00
4,64E+00	3,33E+00
4,67E+00	2,36E+00
4,70E+00	1,92E+00
4,74E+00	1,40E+00
4,77E+00	1,04E+00
4,80E+00	7,34E-01
4,84E+00	4,85E-01
4,87E+00	4,02E-01
4,90E+00	6,23E-01
4,94E+00	1,09E+00
4,97E+00	1,73E+00
5,01E+00	2,42E+00
5,04E+00	3,19E+00
5,07E+00	3,82E+00
5,11E+00	4,82E+00
5,14E+00	5,87E+00
5,17E+00	6,97E+00
5,21E+00	8,18E+00
5,24E+00	9,62E+00
5,27E+00	1,10E+01
5,31E+00	1,20E+01
5,34E+00	1,30E+01
5,37E+00	1,41E+01
5,41E+00	1,53E+01
5,44E+00	1,62E+01
5,47E+00	1,69E+01
5,51E+00	1,76E+01
5,54E+00	1,80E+01
5,57E+00	1,83E+01
5,61E+00	1,85E+01
5,64E+00	1,87E+01
5,67E+00	1,86E+01
5,71E+00	1,81E+01
5,74E+00	1,77E+01
5,77E+00	1,73E+01
5,81E+00	1,67E+01
5,84E+00	1,61E+01
5,87E+00	1,49E+01
5,91E+00	1,43E+01
5,94E+00	1,32E+01
5,97E+00	1,23E+01
6,01E+00	1,11E+01
6,04E+00	9,67E+00
6,07E+00	8,46E+00
6,11E+00	7,41E+00
6,14E+00	6,03E+00
6,17E+00	5,01E+00
6,21E+00	4,13E+00
6,24E+00	3,11E+00
6,27E+00	2,28E+00
6,31E+00	1,73E+00
6,34E+00	1,15E+00
6,37E+00	9,27E-01
6,41E+00	6,23E-01
6,44E+00	3,75E-01
6,47E+00	3,75E-01
