0,00E+00	1,67E-01
4,00E-02	1,50E+00
8,00E-02	5,42E+00
1,20E-01	1,31E+01
1,60E-01	2,19E+01
2,00E-01	3,13E+01
2,40E-01	4,01E+01
2,80E-01	4,73E+01
3,20E-01	5,04E+01
3,60E-01	5,25E+01
4,00E-01	5,02E+01
4,40E-01	4,59E+01
4,80E-01	3,90E+01
5,20E-01	3,03E+01
5,60E-01	2,07E+01
6,00E-01	1,23E+01
6,40E-01	5,17E+00
6,80E-01	6,67E-01
7,20E-01	-4,58E-01
7,60E-01	1,42E+00
8,00E-01	5,92E+00
8,40E-01	1,37E+01
8,80E-01	2,28E+01
9,20E-01	3,20E+01
9,60E-01	4,12E+01
1,00E+00	4,85E+01
1,04E+00	5,22E+01
1,08E+00	5,38E+01
1,12E+00	5,15E+01
1,16E+00	4,64E+01
1,20E+00	3,92E+01
1,24E+00	2,99E+01
1,28E+00	2,02E+01
1,32E+00	1,13E+01
1,36E+00	4,92E+00
1,40E+00	5,42E-01
1,44E+00	-7,08E-01
1,48E+00	1,54E+00
1,52E+00	6,79E+00
1,56E+00	1,40E+01
1,60E+00	2,32E+01
1,64E+00	3,29E+01
1,68E+00	4,14E+01
1,72E+00	4,80E+01
1,76E+00	5,27E+01
1,80E+00	5,34E+01
1,84E+00	5,12E+01
1,88E+00	4,59E+01
1,92E+00	3,79E+01
1,96E+00	2,90E+01
2,00E+00	1,97E+01
2,04E+00	1,14E+01
2,08E+00	4,04E+00
2,12E+00	1,42E+00
2,16E+00	5,42E-01
2,20E+00	3,17E+00
2,24E+00	9,42E+00
2,28E+00	1,68E+01
2,32E+00	2,54E+01
2,36E+00	3,47E+01
2,40E+00	4,28E+01
2,44E+00	4,92E+01
2,48E+00	5,19E+01
2,52E+00	5,22E+01
2,56E+00	4,89E+01
2,60E+00	4,35E+01
2,64E+00	3,58E+01
2,68E+00	2,77E+01
2,72E+00	1,80E+01
2,76E+00	1,04E+01
2,80E+00	4,42E+00
2,84E+00	1,04E+00
2,88E+00	1,29E+00
