1,334668001E-1	6,863902900E0	-3,095722856E0
1,668335002E-1	6,757162767E0	-3,242163294E0
2,002002002E-1	6,647542320E0	-3,298584084E0
2,335669002E-1	6,537037035E0	-3,466196157E0
2,669336003E-1	6,416231265E0	-3,621697678E0
3,003003003E-1	6,295348835E0	-3,639456302E0
3,336670003E-1	6,173357971E0	-3,711943330E0
3,670337004E-1	6,047638236E0	-3,744395840E0
4,004004004E-1	5,923481706E0	-3,838187901E0
4,337671004E-1	5,791502907E0	-3,679094934E0
4,671338005E-1	5,677963192E0	-3,507776857E0
5,005005005E-1	5,557417031E0	-3,658906574E0
5,338672005E-1	5,433791916E0	-3,878541568E0
5,672339006E-1	5,298588765E0	-3,993416125E0
6,006006006E-1	5,167297680E0	-3,831519483E0
6,339673006E-1	5,042898442E0	-4,171981529E0
6,673340007E-1	4,888887167E0	-3,956377691E0
7,007007007E-1	4,778875907E0	-3,619234748E0
7,340674007E-1	4,647363327E0	-3,818845608E0
7,674341008E-1	4,524031355E0	-3,906979396E0
8,008008008E-1	4,386637308E0	-4,028896517E0
8,341675008E-1	4,255169392E0	-3,943260135E0
8,675342009E-1	4,123490152E0	-4,014627125E0
9,009009009E-1	3,987259674E0	-4,005271330E0
9,342676009E-1	3,856204778E0	-3,956225305E0
9,676343010E-1	3,723247308E0	-3,947941492E0
1,001001001E0	3,592745219E0	-3,955984277E0
1,034367701E0	3,459251027E0	-3,914146577E0
1,067734401E0	3,331540909E0	-3,844125090E0
1,101101101E0	3,202719489E0	-3,703163564E0
1,134467801E0	3,084416213E0	-3,329409822E0
1,167834501E0	2,980536652E0	-3,572809847E0
1,201201201E0	2,845990465E0	-4,449482313E0
1,234567901E0	2,683607568E0	-4,413470988E0
1,267934601E0	2,551464539E0	-3,957708272E0
1,301301301E0	2,419496239E0	-3,997129538E0
1,334668001E0	2,284722495E0	-4,021470802E0
1,368034701E0	2,151129819E0	-3,817408888E0
1,401401401E0	2,029973820E0	-4,128496228E0
1,434768101E0	1,875621229E0	-4,045879620E0
1,468134801E0	1,759978517E0	-3,764497479E0
1,501501502E0	1,624403512E0	-3,895464889E0
1,534868202E0	1,500020900E0	-3,823146625E0
1,568234902E0	1,369271939E0	-3,789326492E0
1,601601602E0	1,247146259E0	-3,681055655E0
1,634968302E0	1,123622579E0	-3,641527605E0
1,668335002E0	1,004134741E0	-3,931753520E0
1,701701702E0	8,612432987E-1	-3,742280630E0
1,735068402E0	7,543996304E-1	-3,300254479E0
1,768435102E0	6,410060962E-1	-3,300967913E0
1,801801802E0	5,341148181E-1	-3,319911627E0
1,835168502E0	4,194571054E-1	-3,143971419E0
1,868535202E0	3,243069156E-1	-3,077151908E0
