1,001001001E-1	-2,156069283E-1	-2,112083105E0
1,334668001E-1	-2,904744580E-1	-2,210299271E0
1,668335002E-1	-3,631077138E-1	-2,286711299E0
2,002002002E-1	-4,430744780E-1	-2,348862258E0
2,335669002E-1	-5,198552786E-1	-2,412056785E0
2,669336003E-1	-6,040392285E-1	-2,398480974E0
3,003003003E-1	-6,799140690E-1	-2,296963143E0
3,336670003E-1	-7,573233889E-1	-2,392281680E0
3,670337004E-1	-8,395591594E-1	-2,477718207E0
4,004004004E-1	-9,226699492E-1	-2,443298252E0
4,337671004E-1	-1,002608759E0	-2,297296580E0
4,671338005E-1	-1,075976361E0	-2,663485281E0
5,005005005E-1	-1,180352188E0	-2,532730698E0
5,338672005E-1	-1,244994092E0	-2,113282252E0
5,672339006E-1	-1,321378698E0	-2,396726558E0
6,006006006E-1	-1,404935804E0	-2,609483521E0
6,339673006E-1	-1,495518406E0	-2,501707473E0
6,673340007E-1	-1,571883250E0	-2,449825416E0
7,007007007E-1	-1,659003585E0	-2,600779960E0
7,340674007E-1	-1,745442139E0	-2,441151088E0
7,674341008E-1	-1,821909897E0	-3,286722006E0
8,008008008E-1	-1,964776274E0	-3,917889591E0
8,341675008E-1	-2,083363991E0	-2,889029719E0
8,675342009E-1	-2,157571050E0	-2,315685084E0
9,009009009E-1	-2,237897530E0	-2,547681673E0
9,342676009E-1	-2,327586510E0	-2,523869426E0
9,676343010E-1	-2,406323918E0	-2,455628386E0
1,001001001E0	-2,491458942E0	-2,616446778E0
1,034367701E0	-2,580928308E0	-2,591396183E0
1,067734401E0	-2,664391620E0	-2,451615129E0
1,101101101E0	-2,744532921E0	-2,479506310E0
1,134467801E0	-2,829857506E0	-2,547156905E0
1,167834501E0	-2,914513362E0	-2,521935318E0
1,201201201E0	-2,998154825E0	-2,735225354E0
1,234567901E0	-3,097044250E0	-2,451436192E0
1,267934601E0	-3,161747497E0	-2,339854132E0
1,301301301E0	-3,253190671E0	-2,562065587E0
1,334668001E0	-3,332722845E0	-2,479359513E0
1,368034701E0	-3,418646762E0	-2,559114718E0
1,401401401E0	-3,503501271E0	-2,405471964E0
1,434768101E0	-3,579172085E0	-2,435008301E0
1,468134801E0	-3,665997654E0	-2,636414693E0
1,501501502E0	-3,755109001E0	-2,480805063E0
1,534868202E0	-3,831550211E0	-2,441781577E0
1,568234902E0	-3,918057388E0	-1,281869445E0
1,601601602E0	-3,917093718E0	-1,204923656E0
1,634968302E0	-3,998466040E0	-2,714346160E0
1,668335002E0	-4,098231266E0	-2,473063984E0
1,701701702E0	-4,163502008E0	-2,289476657E0
1,735068402E0	-4,251015828E0	-2,456785370E0
1,768435102E0	-4,327451649E0	-2,452851715E0
1,801801802E0	-4,414702962E0	-2,619898346E0
1,835168502E0	-4,502286374E0	-2,582395502E0
1,868535202E0	-4,587034995E0	-2,515806019E0
1,901901902E0	-4,670174663E0	-2,471009408E0
1,935268602E0	-4,751933854E0	-2,481775907E0
1,968635302E0	-4,835792008E0	-2,420650858E0
2,002002002E0	-4,913472116E0	-2,423970458E0
2,035368702E0	-4,997551798E0	-2,562506223E0
2,068735402E0	-5,084476869E0	-2,578465493E0
2,102102102E0	-5,169621567E0	-2,502862435E0
2,135468802E0	-5,251501389E0	-2,476054293E0
2,168835502E0	-5,334857089E0	-2,392102714E0
2,202202202E0	-5,411134537E0	-2,455157884E0
2,235568902E0	-5,498698123E0	-2,409816162E0
2,268935602E0	-5,571949763E0	-2,399741327E0
2,302302302E0	-5,658841021E0	-2,563860489E0
2,335669002E0	-5,743044891E0	-2,377856463E0
2,369035702E0	-5,817523467E0	-2,428018282E0
2,402402402E0	-5,905074806E0	-2,449705556E0
2,435769102E0	-5,981000648E0	-2,965893390E0
2,469135802E0	-6,102998956E0	-3,217827585E0
2,502502503E0	-6,195737224E0	-2,886381939E0
2,535869203E0	-6,295617037E0	-2,562450368E0
2,569235903E0	-6,366738249E0	-2,152248821E0
2,602602603E0	-6,439243918E0	-2,156789930E0
2,635969303E0	-6,510668175E0	0
