0,000000000E0	1,118289274E1	-1,935570882E1
1,000000000E-2	1,126981401E1	-1,935570882E1
3,333333333E-2	1,072788552E1	-1,935570882E1
6,666666667E-2	9,979433420E0	-2,257466660E1
1,000000000E-1	9,222907747E0	-2,621683188E1
1,333333333E-1	8,231644628E0	-2,847069923E1
1,666666667E-1	7,324861132E0	-2,668845812E1
2,000000000E-1	6,452414086E0	-2,649876049E1
2,333333333E-1	5,558277100E0	-2,654933843E1
2,666666667E-1	4,682458191E0	-2,171496115E1
3,000000000E-1	4,110613023E0	-1,741760529E1
3,333333333E-1	3,521284505E0	-1,593969902E1
3,666666667E-1	3,047966422E0	-1,226284746E1
4,000000000E-1	2,703761341E0	-8,353139351E0
4,333333333E-1	2,491090465E0	-5,937336739E0
4,666666667E-1	2,307938892E0	-4,011634299E0
5,000000000E-1	2,223648179E0	-2,229255645E0
5,333333333E-1	2,159321849E0	9,647063552E0
5,666666667E-1	2,866785749E0	2,183074390E1
6,000000000E-1	3,614704775E0	1,790198481E1
6,333333333E-1	4,060251403E0	1,662253428E1
6,666666667E-1	4,722873728E0	2,005578521E1
7,000000000E-1	5,397303750E0	2,101122546E1
7,333333333E-1	6,123622092E0	1,865587089E1
7,666666667E-1	6,641028476E0	1,464220174E1
8,000000000E-1	7,099768874E0	1,517645613E1
8,333333333E-1	7,652792218E0	1,662253880E1
8,666666667E-1	8,207938128E0	1,471722481E1
9,000000000E-1	8,633940538E0	1,248351917E1
9,333333333E-1	9,040172739E0	1,158502636E1
9,666666667E-1	9,406275629E0	1,124017196E1
1,000000000E0	9,789517536E0	1,135744077E1
1,033333333E0	1,016343835E1	9,781089831E0
1,066666667E0	1,044159019E1	8,367042999E0
1,100000000E0	1,072124121E1	7,012938345E0
1,133333333E0	1,090911941E1	5,734771936E0
1,166666667E0	1,110355934E1	4,870672507E0
1,200000000E0	1,123383092E1	2,898630294E0
1,233333333E0	1,129680136E1	1,838851041E0
1,266666667E0	1,135642098E1	2,432885582E0
1,300000000E0	1,145899373E1	1,500584760E0
1,333333333E0	1,145645997E1	-1,516968864E-1
1,366666667E0	1,144888061E1	-8,432453726E-1
1,400000000E0	1,140024361E1	-2,105601639E0
1,433333333E0	1,130850717E1	-3,540492818E0
1,466666667E0	1,116421076E1	-4,222733607E0
1,500000000E0	1,102699159E1	-4,965978957E0
1,533333333E0	1,083314549E1	-6,814060288E0
1,566666667E0	1,057272091E1	-7,635088907E0
1,600000000E0	1,032413956E1	-8,422762043E0
1,633333333E0	1,001120344E1	-1,070994712E1
1,666666667E0	9,610143090E0	-1,268951338E1
1,700000000E0	9,165235878E0	-1,182252533E1
1,733333333E0	8,821974735E0	-1,194093223E1
1,766666667E0	8,369173729E0	-1,469260378E1
1,800000000E0	7,842467816E0	-1,559331952E1
1,833333333E0	7,329619094E0	-1,682541489E1
1,866666667E0	6,720773490E0	-1,821241318E1
1,900000000E0	6,115458216E0	-1,845859574E1
1,933333333E0	5,490200440E0	-1,713939597E1
1,966666667E0	4,972831818E0	-1,909627071E1
2,000000000E0	4,217115727E0	-2,296719943E1
2,033333333E0	3,441685189E0	-2,256692220E1
2,066666667E0	2,712654246E0	-2,142379666E1
2,100000000E0	2,013432078E0	-2,620628959E1
2,133333333E0	9,655682738E-1	-1,425959649E1
2,166666667E0	1,062792313E0	2,654168907E0
2,200000000E0	1,122512868E0	1,155798109E0
2,233333333E0	1,139845520E0	2,857534449E-1
2,266666667E0	1,161563097E0	1,397091948E0
2,300000000E0	1,232984983E0	2,728106649E0
2,333333333E0	1,343436874E0	6,881517741E0
2,366666667E0	1,691752832E0	1,174271900E1
2,400000000E0	2,126284807E0	1,432979899E1
2,433333333E0	2,647072765E0	1,869099390E1
2,466666667E0	3,372351067E0	2,292342425E1
2,500000000E0	4,175301048E0	2,363567271E1
2,533333333E0	4,948062581E0	2,237351215E1
2,566666667E0	5,666868525E0	2,178903703E1
2,600000000E0	6,400665049E0	2,056581296E1
2,633333333E0	7,037922722E0	1,849091604E1
2,666666667E0	7,633392786E0	1,451750110E1
2,700000000E0	8,005756129E0	1,109270669E1
2,733333333E0	8,372906565E0	8,779724176E0
2,766666667E0	8,591071074E0	4,703344516E0
2,800000000E0	8,686462866E0	-2,392826598E0
2,833333333E0	8,431549301E0	-2,392826598E0
