0,000000000	11,182892740	46,636768370
0,010000000	11,269814010	46,636768370
0,033333333	10,727885520	46,636768370
0,066666667	9,979433420	57,924935630
0,100000000	9,222907747	66,588207790
0,133333333	8,231644628	77,399220530
0,166666667	7,324861132	81,267966520
0,200000000	6,452414086	86,511948300
0,233333333	5,558277100	94,307056030
0,266666667	4,682458191	97,459901890
0,300000000	4,110613023	102,125757000
0,333333333	3,521284505	108,974220000
0,366666667	3,047966422	107,150779300
0,400000000	2,703761341	109,986476200
0,433333333	2,491090465	118,100028400
0,466666667	2,307938892	114,179328200
0,500000000	2,223648179	107,448724600
0,533333333	2,159321849	111,512584700
0,566666667	2,866785749	112,455647800
0,600000000	3,614704775	96,346026300
0,633333333	4,060251403	93,882007710
0,666666667	4,722873728	98,697096320
0,700000000	5,397303750	95,787078060
0,733333333	6,123622092	90,166812520
0,766666667	6,641028476	77,906148780
0,800000000	7,099768874	72,357444220
0,833333333	7,652792218	72,854668670
0,866666667	8,207938128	64,497401310
0,900000000	8,633940538	58,899557310
0,933333333	9,040172739	57,452492730
0,966666667	9,406275629	51,169743760
1,000000000	9,789517536	48,660766610
1,033333333	10,163438350	47,056366520
1,066666667	10,441590190	39,225238160
1,100000000	10,721241210	31,495246730
1,133333333	10,909119410	28,264232420
1,166666667	11,103559340	25,933132930
1,200000000	11,233830920	19,519047990
1,233333333	11,296801360	14,659150730
1,266666667	11,356420980	12,192151120
1,300000000	11,458993730	7,382422241
1,333333333	11,456459970	2,608810752
1,366666667	11,448880610	1,582398619
1,400000000	11,400243610	6,637937392
1,433333333	11,308507170	12,331112510
1,466666667	11,164210760	15,914794350
1,500000000	11,026991590	21,167922320
1,533333333	10,833145490	27,068768670
1,566666667	10,572720910	28,857408330
1,600000000	10,324139560	33,197224910
1,633333333	10,011203440	41,031621780
1,666666667	9,610143090	47,751722390
1,700000000	9,165235878	48,530652140
1,733333333	8,821974735	53,290276750
1,766666667	8,369173729	61,492044050
1,800000000	7,842467816	61,107765240
1,833333333	7,329619094	67,178063550
1,866666667	6,720773490	75,388740170
1,900000000	6,115458216	80,267608650
1,933333333	5,490200440	82,182305800
1,966666667	4,972831818	88,446339900
2,000000000	4,217115727	98,307115060
2,033333333	3,441685189	102,159782000
2,066666667	2,712654246	101,380902800
2,100000000	2,013432078	108,452754700
2,133333333	0,965568274	113,836429700
2,166666667	1,062792313	108,401710200
2,200000000	1,142512868	109,433811100
2,233333333	1,139845520	117,370201700
2,266666667	1,161563097	118,459520300
2,300000000	1,232984983	109,272706500
2,333333333	1,343436874	107,667902900
2,366666667	1,691752832	110,234134500
2,400000000	2,126284807	99,896847660
2,433333333	2,647072765	96,673289420
2,466666667	3,372351067	98,207804130
2,500000000	4,175301048	90,353541550
2,533333333	4,948062581	77,069881350
2,566666667	5,666868525	69,285724310
2,600000000	6,400665049	67,557230150
2,633333333	7,037922722	58,070430230
2,666666667	7,633392786	46,140380170
2,700000000	8,005756129	36,271521860
2,733333333	8,372906565	28,739883010
2,766666667	8,591071074	14,069697090
2,800000000	8,686462866	3,507490748
2,833333333	8,431549301	3,507490748
