0,000000000E0	-2,299912498E1	-2,962927393E1
1,668333333E-2	-2,299353333E1	-2,973057975E1
3,336666667E-2	-2,299429878E1	-2,982091385E1
5,005000000E-2	-2,298920732E1	-2,993016334E1
6,673333333E-2	-2,297829709E1	-3,012018983E1
8,341666667E-2	-2,295791029E1	-3,029969699E1
1,001000000E-1	-2,297657187E1	-3,046638379E1
1,167833333E-1	-2,296236202E1	-3,068738565E1
1,334666667E-1	-2,295643498E1	-3,094510631E1
1,501500000E-1	-2,290810909E1	-3,120833298E1
1,668333333E-1	-2,288014733E1	-3,149572803E1
1,835166667E-1	-2,280258286E1	-3,180792531E1
2,002000000E-1	-2,276393600E1	-3,213469300E1
2,168833333E-1	-2,269316277E1	-3,250995296E1
2,335666667E-1	-2,259809626E1	-3,284813959E1
2,502500000E-1	-2,251289950E1	-3,327698543E1
2,669333333E-1	-2,236412756E1	-3,368319634E1
2,836166667E-1	-2,222726224E1	-3,412591752E1
3,003000000E-1	-2,208883555E1	-3,458232217E1
3,169833333E-1	-2,189843470E1	-3,502738661E1
3,336666667E-1	-2,171965728E1	-3,552731452E1
3,503500000E-1	-2,149069464E1	-3,602200468E1
3,670333333E-1	-2,125527144E1	-3,653664430E1
3,837166667E-1	-2,097965050E1	-3,705943671E1
4,004000000E-1	-2,067691085E1	-3,757977988E1
4,170833333E-1	-2,033290347E1	-3,811792333E1
4,337666667E-1	-1,995460338E1	-3,864607763E1
4,504500000E-1	-1,953260647E1	-3,917131631E1
4,671333333E-1	-1,909460762E1	-3,967381375E1
4,838166667E-1	-1,858884479E1	-4,016994858E1
5,005000000E-1	-1,806743137E1	-4,067003804E1
5,171833333E-1	-1,752484163E1	-4,115621783E1
5,338666667E-1	-1,697498285E1	-4,163329403E1
5,505500000E-1	-1,638500881E1	-4,211360177E1
5,672333333E-1	-1,573931585E1	-4,250798567E1
5,839166667E-1	-1,505688785E1	-4,291249537E1
6,006000000E-1	-1,436798239E1	-4,328642272E1
6,172833333E-1	-1,363354068E1	-4,361363754E1
6,339666667E-1	-1,287996977E1	-4,392405880E1
6,506500000E-1	-1,206152228E1	-4,413193686E1
6,673333333E-1	-1,129936475E1	-4,440247855E1
6,840166667E-1	-1,048078810E1	-4,455929072E1
7,007000000E-1	-9,668052367E0	-4,470133206E1
7,173833333E-1	-8,815745955E0	-4,477169437E1
7,340666667E-1	-7,984525290E0	-4,482369225E1
7,507500000E-1	-7,171725660E0	-4,480211775E1
7,674333333E-1	-6,325447985E0	-4,478288789E1
