0,000000000E0	-2,285376641E1	-2,245879597E1
1,668333333E-2	-2,281621221E1	-2,254206001E1
3,336666667E-2	-2,281529130E1	-2,270110101E1
5,005000000E-2	-2,281274662E1	-2,295253007E1
6,673333333E-2	-2,278036848E1	-2,326207789E1
8,341666667E-2	-2,275494220E1	-2,361481350E1
1,001000000E-1	-2,270284893E1	-2,408502419E1
1,167833333E-1	-2,264351791E1	-2,460749703E1
1,334666667E-1	-2,252096520E1	-2,518149728E1
1,501500000E-1	-2,237343987E1	-2,583375241E1
1,668333333E-1	-2,221761327E1	-2,655608223E1
1,835166667E-1	-2,199020502E1	-2,734360104E1
2,002000000E-1	-2,167631394E1	-2,818991667E1
2,168833333E-1	-2,125938941E1	-2,905318617E1
2,335666667E-1	-2,081992550E1	-2,993169917E1
2,502500000E-1	-2,025485614E1	-3,086239250E1
2,669333333E-1	-1,958564716E1	-3,176991091E1
2,836166667E-1	-1,883233339E1	-3,265580968E1
3,003000000E-1	-1,793237551E1	-3,356212652E1
3,169833333E-1	-1,693303770E1	-3,442455458E1
3,336666667E-1	-1,588323896E1	-3,517957780E1
3,503500000E-1	-1,469576281E1	-3,587303718E1
3,670333333E-1	-1,341746728E1	-3,645835910E1
3,837166667E-1	-1,209298900E1	-3,692908176E1
4,004000000E-1	-1,072769605E1	-3,733073335E1
4,170833333E-1	-9,298817848E0	-3,753898759E1
4,337666667E-1	-7,768818179E0	-3,765735059E1
4,504500000E-1	-6,352424785E0	-3,759003093E1
4,671333333E-1	-4,957651522E0	-3,743296287E1
4,838166667E-1	-3,525567318E0	-3,712474749E1
5,005000000E-1	-2,224408767E0	-3,666876774E1
5,171833333E-1	-1,004993865E0	-3,618480115E1
5,338666667E-1	1,788509250E-1	-3,556990883E1
5,505500000E-1	1,230005689E0	-3,488654958E1
5,672333333E-1	2,229316884E0	-3,412149341E1
5,839166667E-1	3,165660587E0	-3,328211707E1
6,006000000E-1	3,957153009E0	-3,246007313E1
6,172833333E-1	4,636140683E0	-3,160845099E1
