1,001001001E-1	6,824803389E0	-2,112083105E0
1,334668001E-1	6,749935859E0	-2,210299271E0
1,668335002E-1	6,677302604E0	-2,286711299E0
2,002002002E-1	6,597335839E0	-2,348862258E0
2,335669002E-1	6,520555039E0	-2,412056785E0
2,669336003E-1	6,436371089E0	-2,398480974E0
3,003003003E-1	6,360496248E0	-2,296963143E0
3,336670003E-1	6,283086929E0	-2,392281680E0
3,670337004E-1	6,200851158E0	-2,477718207E0
4,004004004E-1	6,117740368E0	-2,443298252E0
4,337671004E-1	6,037801558E0	-2,297296580E0
4,671338005E-1	5,964433957E0	-2,663485281E0
5,005005005E-1	5,860058129E0	-2,532730698E0
5,338672005E-1	5,795416226E0	-2,113282252E0
5,672339006E-1	5,719031620E0	-2,396726558E0
6,006006006E-1	5,635474513E0	-2,609483521E0
6,339673006E-1	5,544891912E0	-2,501707473E0
6,673340007E-1	5,468527068E0	-2,449825416E0
7,007007007E-1	5,381406732E0	-2,600779960E0
7,340674007E-1	5,294968178E0	-2,441151088E0
7,674341008E-1	5,218500420E0	-3,286722006E0
8,008008008E-1	5,075634044E0	-3,917889591E0
8,341675008E-1	4,957046327E0	-2,889029719E0
8,675342009E-1	4,882839268E0	-2,315685084E0
9,009009009E-1	4,802512787E0	-2,547681673E0
9,342676009E-1	4,712823807E0	-2,523869426E0
9,676343010E-1	4,634086399E0	-2,455628386E0
1,001001001E0	4,548951376E0	-2,616446778E0
1,034367701E0	4,459482010E0	-2,591396183E0
1,067734401E0	4,376018698E0	-2,451615129E0
1,101101101E0	4,295877396E0	-2,479506310E0
1,134467801E0	4,210552811E0	-2,547156905E0
1,167834501E0	4,125896956E0	-2,521935318E0
1,201201201E0	4,042255492E0	-2,735225354E0
1,234567901E0	3,943366068E0	-2,451436192E0
1,267934601E0	3,878662820E0	-2,339854132E0
1,301301301E0	3,787219646E0	-2,562065587E0
1,334668001E0	3,707687472E0	-2,479359513E0
1,368034701E0	3,621763556E0	-2,559114718E0
1,401401401E0	3,536909046E0	-2,405471964E0
1,434768101E0	3,461238233E0	-2,435008301E0
1,468134801E0	3,374412663E0	-2,636414693E0
1,501501502E0	3,285301316E0	-2,480805063E0
1,534868202E0	3,208860106E0	-2,441781577E0
1,568234902E0	3,122352930E0	-1,281869445E0
1,601601602E0	3,123316600E0	-1,204923656E0
1,634968302E0	3,041944277E0	-2,714346160E0
1,668335002E0	2,942179052E0	-2,473063984E0
1,701701702E0	2,876908309E0	-2,289476657E0
1,735068402E0	2,789394490E0	-2,456785370E0
1,768435102E0	2,712958668E0	-2,452851715E0
1,801801802E0	2,625707355E0	-2,619898346E0
1,835168502E0	2,538123944E0	-2,582395502E0
1,868535202E0	2,453375323E0	-2,515806019E0
1,901901902E0	2,370235654E0	-2,471009408E0
1,935268602E0	2,288476463E0	-2,481775907E0
1,968635302E0	2,204618310E0	-2,420650858E0
2,002002002E0	2,126938201E0	-2,423970458E0
2,035368702E0	2,042858519E0	-2,562506223E0
2,068735402E0	1,955933448E0	-2,578465493E0
2,102102102E0	1,870788750E0	-2,502862435E0
2,135468802E0	1,788908928E0	-2,476054293E0
2,168835502E0	1,705553228E0	-2,392102714E0
2,202202202E0	1,629275781E0	-2,455157884E0
2,235568902E0	1,541712195E0	-2,409816162E0
2,268935602E0	1,468460555E0	-2,399741327E0
2,302302302E0	1,381569297E0	-2,563860489E0
2,335669002E0	1,297365427E0	-2,377856463E0
2,369035702E0	1,222886850E0	-2,428018282E0
2,402402402E0	1,135335512E0	-2,449705556E0
2,435769102E0	1,059409669E0	-2,965893390E0
2,469135802E0	9,374113614E-1	-3,217827585E0
2,502502503E0	8,446730937E-1	-2,886381939E0
2,535869203E0	7,447932807E-1	-2,562450368E0
2,569235903E0	6,736720682E-1	-2,152248821E0
2,602602603E0	6,011663991E-1	-2,156789930E0
